DATE,VISITS
2009-11-12,32.0
2009-11-13,110.0
2009-11-14,131.0
2009-11-15,107.0
2009-11-16,95.0
2009-11-17,96.0
2009-11-18,117.0
2009-11-19,130.0
2009-11-20,61.0
2009-11-21,117.0
2009-11-22,125.0
2009-11-23,94.0
2009-11-24,165.0
2009-11-25,124.0
2009-11-26,158.0
2009-11-27,2.0
2009-11-28,105.0
2009-11-29,101.0
2009-11-30,29.0
2009-12-01,169.0
2009-12-02,124.0
2009-12-03,108.0
2009-12-04,106.0
2009-12-05,0.0
2009-12-06,35.0
2009-12-07,160.0
2009-12-08,175.0
2009-12-09,77.0
2009-12-10,99.0
2009-12-11,73.0
2009-12-12,133.0
2009-12-13,163.0
2009-12-14,76.0
2009-12-15,95.0
2009-12-16,52.0
2009-12-17,155.0
2009-12-18,33.0
2009-12-19,137.0
2009-12-20,0.0
2009-12-21,99.0
2009-12-22,111.0
2009-12-23,117.0
2009-12-24,28.0
2009-12-25,41.0
2009-12-26,173.0
2009-12-27,125.0
2009-12-28,164.0
2009-12-29,147.0
2009-12-30,159.0
2009-12-31,86.0
2010-01-01,129.0
2010-01-02,100.0
2010-01-03,134.0
2010-01-04,86.0
2010-01-05,130.0
2010-01-06,84.0
2010-01-07,115.0
2010-01-08,113.0
2010-01-09,131.0
2010-01-10,121.0
2010-01-11,133.0
2010-01-12,152.0
2010-01-13,72.0
2010-01-14,117.0
2010-01-15,92.0
2010-01-16,81.0
2010-01-17,47.0
2010-01-18,27.0
2010-01-19,123.0
2010-01-20,106.0
2010-01-21,121.0
2010-01-22,116.0
2010-01-23,20.0
2010-01-24,0.0
2010-01-25,121.0
2010-01-26,166.0
2010-01-27,103.0
2010-01-28,157.0
2010-01-29,119.0
2010-01-30,114.0
2010-01-31,108.0
2010-02-01,84.0
2010-02-02,101.0
2010-02-03,120.0
2010-02-04,89.0
2010-02-05,113.0
2010-02-06,71.0
2010-02-07,130.0
2010-02-08,70.0
2010-02-09,49.0
2010-02-10,81.0
2010-02-11,123.0
2010-02-12,100.0
2010-02-13,129.0
2010-02-14,62.0
2010-02-15,149.0
2010-02-16,174.0
2010-02-17,105.0
2010-02-18,141.0
2010-02-19,112.0
2010-02-20,100.0
2010-02-21,128.0
2010-02-22,187.0
2010-02-23,143.0
2010-02-24,167.0
2010-02-25,157.0
2010-02-26,45.0
2010-02-27,34.0
2010-02-28,99.0
2010-03-01,106.0
2010-03-02,92.0
2010-03-03,130.0
2010-03-04,87.0
2010-03-05,146.0
2010-03-06,0.0
2010-03-07,31.0
2010-03-08,172.0
2010-03-09,152.0
2010-03-10,165.0
2010-03-11,151.0
2010-03-12,87.0
2010-03-13,123.0
2010-03-14,170.0
2010-03-15,114.0
2010-03-16,103.0
2010-03-17,127.0
2010-03-18,125.0
2010-03-19,130.0
2010-03-20,128.0
2010-03-21,132.0
2010-03-22,106.0
2010-03-23,152.0
2010-03-24,94.0
2010-03-25,132.0
2010-03-26,106.0
2010-03-27,100.0
2010-03-28,129.0
2010-03-29,110.0
2010-03-30,85.0
2010-03-31,96.0
2010-04-01,143.0
2010-04-02,86.0
2010-04-03,131.0
2010-04-04,135.0
2010-04-05,127.0
2010-04-06,112.0
2010-04-07,109.0
2010-04-08,114.0
2010-04-09,104.0
2010-04-10,109.0
2010-04-11,142.0
2010-04-12,151.0
2010-04-13,153.0
2010-04-14,152.0
2010-04-15,154.0
2010-04-16,126.0
2010-04-17,86.0
2010-04-18,119.0
2010-04-19,164.0
2010-04-20,42.0
2010-04-21,146.0
2010-04-22,150.0
2010-04-23,116.0
2010-04-24,132.0
2010-04-25,85.0
2010-04-26,217.0
2010-04-27,180.0
2010-04-28,150.0
2010-04-29,162.0
2010-04-30,128.0
2010-05-01,155.0
2010-05-02,124.0
2010-05-03,202.0
2010-05-04,182.0
2010-05-05,169.0
2010-05-06,143.0
2010-05-07,189.0
2010-05-08,155.0
2010-05-09,135.0
2010-05-10,200.0
2010-05-11,173.0
2010-05-12,161.0
2010-05-13,199.0
2010-05-14,108.0
2010-05-15,151.0
2010-05-16,178.0
2010-05-17,124.0
2010-05-18,156.0
2010-05-19,173.0
2010-05-20,182.0
2010-05-21,154.0
2010-05-22,143.0
2010-05-23,133.0
2010-05-24,173.0
2010-05-25,173.0
2010-05-26,128.0
2010-05-27,208.0
2010-05-28,168.0
2010-05-29,137.0
2010-05-30,193.0
2010-05-31,174.0
2010-06-01,66.0
2010-06-02,144.0
2010-06-03,181.0
2010-06-04,172.0
2010-06-05,182.0
2010-06-06,128.0
2010-06-07,169.0
2010-06-08,220.0
2010-06-09,139.0
2010-06-10,184.0
2010-06-11,96.0
2010-06-12,111.0
2010-06-13,180.0
2010-06-14,183.0
2010-06-15,204.0
2010-06-16,152.0
2010-06-17,185.0
2010-06-18,130.0
2010-06-19,138.0
2010-06-20,111.0
2010-06-21,177.0
2010-06-22,148.0
2010-06-23,116.0
2010-06-24,60.0
2010-06-25,109.0
2010-06-26,141.0
2010-06-27,185.0
2010-06-28,175.0
2010-06-29,166.0
2010-06-30,104.0
2010-07-01,116.0
2010-07-02,0.0
2010-07-03,182.0
2010-07-04,157.0
2010-07-05,127.0
2010-07-06,118.0
2010-07-07,129.0
2010-07-08,146.0
2010-07-09,75.0
2010-07-10,130.0
2010-07-11,94.0
2010-07-12,112.0
2010-07-13,224.0
2010-07-14,167.0
2010-07-15,168.0
2010-07-16,97.0
2010-07-17,134.0
2010-07-18,107.0
2010-07-19,185.0
2010-07-20,176.0
2010-07-21,145.0
2010-07-22,139.0
2010-07-23,100.0
2010-07-24,151.0
2010-07-25,121.0
2010-07-26,101.0
2010-07-27,133.0
2010-07-28,117.0
2010-07-29,118.0
2010-07-30,81.0
2010-07-31,76.0
2010-08-01,125.0
2010-08-02,177.0
2010-08-03,183.0
2010-08-04,178.0
2010-08-05,183.0
2010-08-06,103.0
2010-08-07,156.0
2010-08-08,81.0
2010-08-09,195.0
2010-08-10,158.0
2010-08-11,140.0
2010-08-12,84.0
2010-08-13,113.0
2010-08-14,174.0
2010-08-15,103.0
2010-08-16,160.0
2010-08-17,172.0
2010-08-18,109.0
2010-08-19,168.0
2010-08-20,158.0
2010-08-21,148.0
2010-08-22,114.0
2010-08-23,139.0
2010-08-24,113.0
2010-08-25,94.0
2010-08-26,113.0
2010-08-27,104.0
2010-08-28,145.0
2010-08-29,150.0
2010-08-30,105.0
2010-08-31,139.0
2010-09-01,74.0
2010-09-02,121.0
2010-09-03,151.0
2010-09-04,129.0
2010-09-05,104.0
2010-09-06,146.0
2010-09-07,172.0
2010-09-08,130.0
2010-09-09,171.0
2010-09-10,107.0
2010-09-11,71.0
2010-09-12,90.0
2010-09-13,92.0
2010-09-14,128.0
2010-09-15,53.0
2010-09-16,97.0
2010-09-17,0.0
2010-09-18,84.0
2010-09-19,184.0
2010-09-20,54.0
2010-09-21,210.0
2010-09-22,159.0
2010-09-23,127.0
2010-09-24,156.0
2010-09-25,136.0
2010-09-26,149.0
2010-09-27,135.0
2010-09-28,153.0
2010-09-29,88.0
2010-09-30,94.0
2010-10-01,123.0
2010-10-02,181.0
2010-10-03,159.0
2010-10-04,189.0
2010-10-05,175.0
2010-10-06,125.0
2010-10-07,153.0
2010-10-08,105.0
2010-10-09,119.0
2010-10-10,81.0
2010-10-11,134.0
2010-10-12,207.0
2010-10-13,80.0
2010-10-14,185.0
2010-10-15,85.0
2010-10-16,68.0
2010-10-17,133.0
2010-10-18,28.0
2010-10-19,176.0
2010-10-20,139.0
2010-10-21,85.0
2010-10-22,137.0
2010-10-23,129.0
2010-10-24,164.0
2010-10-25,113.0
2010-10-26,131.0
2010-10-27,66.0
2010-10-28,116.0
2010-10-29,43.0
2010-10-30,102.0
2010-10-31,151.0
2010-11-01,114.0
2010-11-02,136.0
2010-11-03,66.0
2010-11-04,125.0
2010-11-05,108.0
2010-11-06,118.0
2010-11-07,71.0
2010-11-08,190.0
2010-11-09,0.0
2010-11-10,130.0
2010-11-11,165.0
2010-11-12,132.0
2010-11-13,68.0
2010-11-14,119.0
2010-11-15,186.0
2010-11-16,141.0
2010-11-17,126.0
2010-11-18,139.0
2010-11-19,164.0
2010-11-20,165.0
2010-11-21,129.0
2010-11-22,81.0
2010-11-23,123.0
2010-11-24,172.0
2010-11-25,102.0
2010-11-26,0.0
2010-11-27,142.0
2010-11-28,0.0
2010-11-29,163.0
2010-11-30,116.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,136.0
2010-12-04,91.0
2010-12-05,108.0
2010-12-06,97.0
2010-12-07,156.0
2010-12-08,105.0
2010-12-09,153.0
2010-12-10,167.0
2010-12-11,114.0
2010-12-12,68.0
2010-12-13,105.0
2010-12-14,144.0
2010-12-15,115.0
2010-12-16,80.0
2010-12-17,146.0
2010-12-18,110.0
2010-12-19,0.0
2010-12-20,130.0
2010-12-21,201.0
2010-12-22,140.0
2010-12-23,104.0
2010-12-24,73.0
2010-12-25,98.0
2010-12-26,107.0
2010-12-27,120.0
2010-12-28,135.0
2010-12-29,86.0
2010-12-30,126.0
2010-12-31,44.0
2011-01-01,89.0
2011-01-02,96.0
2011-01-03,122.0
2011-01-04,125.0
2011-01-05,132.0
2011-01-06,95.0
2011-01-07,91.0
2011-01-08,99.0
2011-01-09,62.0
2011-01-10,138.0
2011-01-11,142.0
2011-01-12,99.0
2011-01-13,108.0
2011-01-14,91.0
2011-01-15,102.0
2011-01-16,90.0
2011-01-17,100.0
2011-01-18,98.0
2011-01-19,47.0
2011-01-20,85.0
2011-01-21,132.0
2011-01-22,129.0
2011-01-23,122.0
2011-01-24,90.0
2011-01-25,161.0
2011-01-26,168.0
2011-01-27,58.0
2011-01-28,113.0
2011-01-29,99.0
2011-01-30,83.0
2011-01-31,130.0
2011-02-01,138.0
2011-02-02,111.0
2011-02-03,108.0
2011-02-04,122.0
2011-02-05,133.0
2011-02-06,87.0
2011-02-07,122.0
2011-02-08,158.0
2011-02-09,152.0
2011-02-10,82.0
2011-02-11,101.0
2011-02-12,148.0
2011-02-13,99.0
2011-02-14,95.0
2011-02-15,119.0
2011-02-16,126.0
2011-02-17,140.0
2011-02-18,138.0
2011-02-19,153.0
2011-02-20,72.0
2011-02-21,114.0
2011-02-22,103.0
2011-02-23,151.0
2011-02-24,102.0
2011-02-25,104.0
2011-02-26,0.0
2011-02-27,151.0
2011-02-28,123.0
2011-03-01,136.0
2011-03-02,177.0
2011-03-03,126.0
2011-03-04,77.0
2011-03-05,112.0
2011-03-06,146.0
2011-03-07,128.0
