DATE,VISITS
2011-02-09,239.0
2011-02-10,310.0
2011-02-11,230.0
2011-02-12,260.0
2011-02-13,213.0
2011-02-14,298.0
2011-02-15,304.0
2011-02-16,266.0
2011-02-17,291.0
2011-02-18,274.0
2011-02-19,294.0
2011-02-20,241.0
2011-02-21,327.0
2011-02-22,305.0
2011-02-23,266.0
2011-02-24,296.0
2011-02-25,273.0
2011-02-26,317.0
2011-02-27,249.0
2011-02-28,318.0
2011-03-01,316.0
2011-03-02,277.0
2011-03-03,297.0
2011-03-04,300.0
2011-03-05,271.0
2011-03-06,258.0
2011-03-07,309.0
2011-03-08,307.0
2011-03-09,292.0
2011-03-10,311.0
2011-03-11,287.0
2011-03-12,278.0
2011-03-13,181.0
2011-03-14,372.0
2011-03-15,295.0
2011-03-16,300.0
2011-03-17,357.0
2011-03-18,212.0
2011-03-19,267.0
2011-03-20,207.0
2011-03-21,204.0
2011-03-22,310.0
2011-03-23,339.0
2011-03-24,327.0
2011-03-25,249.0
2011-03-26,252.0
2011-03-27,230.0
2011-03-28,292.0
2011-03-29,311.0
2011-03-30,273.0
2011-03-31,336.0
2011-04-01,285.0
2011-04-02,241.0
2011-04-03,239.0
2011-04-04,291.0
2011-04-05,316.0
2011-04-06,299.0
2011-04-07,290.0
2011-04-08,296.0
2011-04-09,269.0
2011-04-10,232.0
2011-04-11,362.0
2011-04-12,306.0
2011-04-13,248.0
2011-04-14,251.0
2011-04-15,239.0
2011-04-16,243.0
2011-04-17,165.0
2011-04-18,365.0
2011-04-19,333.0
2011-04-20,227.0
2011-04-21,307.0
2011-04-22,160.0
2011-04-23,222.0
2011-04-24,152.0
2011-04-25,251.0
2011-04-26,302.0
2011-04-27,241.0
2011-04-28,323.0
2011-04-29,261.0
2011-04-30,179.0
2011-05-01,224.0
2011-05-02,353.0
2011-05-03,279.0
2011-05-04,318.0
2011-05-05,313.0
2011-05-06,327.0
2011-05-07,268.0
2011-05-08,229.0
2011-05-09,355.0
2011-05-10,233.0
2011-05-11,275.0
2011-05-12,281.0
2011-05-13,282.0
2011-05-14,233.0
2011-05-15,182.0
2011-05-16,335.0
2011-05-17,281.0
2011-05-18,305.0
2011-05-19,408.0
2011-05-20,309.0
2011-05-21,235.0
2011-05-22,233.0
2011-05-23,392.0
2011-05-24,365.0
2011-05-25,390.0
2011-05-26,356.0
2011-05-27,323.0
2011-05-28,280.0
2011-05-29,262.0
2011-05-30,367.0
2011-05-31,364.0
2011-06-01,319.0
2011-06-02,383.0
2011-06-03,337.0
2011-06-04,246.0
2011-06-05,246.0
2011-06-06,363.0
2011-06-07,326.0
