DATE,VISITS
2009-02-12,204.0
2009-02-13,249.0
2009-02-14,202.0
2009-02-15,188.0
2009-02-16,223.0
2009-02-17,240.0
2009-02-18,244.0
2009-02-19,227.0
2009-02-20,247.0
2009-02-21,164.0
2009-02-22,211.0
2009-02-23,216.0
2009-02-24,216.0
2009-02-25,234.0
2009-02-26,241.0
2009-02-27,247.0
2009-02-28,222.0
2009-03-01,170.0
2009-03-02,261.0
2009-03-03,225.0
2009-03-04,196.0
2009-03-05,279.0
2009-03-06,272.0
2009-03-07,192.0
2009-03-08,186.0
2009-03-09,306.0
2009-03-10,239.0
2009-03-11,236.0
2009-03-12,216.0
2009-03-13,253.0
2009-03-14,234.0
2009-03-15,165.0
2009-03-16,216.0
2009-03-17,328.0
2009-03-18,169.0
2009-03-19,161.0
2009-03-20,230.0
2009-03-21,223.0
2009-03-22,224.0
2009-03-23,217.0
2009-03-24,261.0
2009-03-25,253.0
2009-03-26,239.0
2009-03-27,246.0
2009-03-28,273.0
2009-03-29,170.0
2009-03-30,278.0
2009-03-31,275.0
2009-04-01,238.0
2009-04-02,243.0
2009-04-03,276.0
2009-04-04,238.0
2009-04-05,265.0
2009-04-06,286.0
2009-04-07,225.0
2009-04-08,275.0
2009-04-09,273.0
2009-04-10,208.0
2009-04-11,211.0
2009-04-12,178.0
2009-04-13,293.0
2009-04-14,226.0
2009-04-15,273.0
2009-04-16,286.0
2009-04-17,243.0
2009-04-18,238.0
2009-04-19,221.0
2009-04-20,272.0
2009-04-21,257.0
2009-04-22,257.0
2009-04-23,225.0
2009-04-24,348.0
2009-04-25,328.0
2009-04-26,207.0
2009-04-27,397.0
2009-04-28,352.0
2009-04-29,364.0
2009-04-30,246.0
2009-05-01,25.0
2009-05-02,395.0
2009-05-03,200.0
2009-05-04,292.0
2009-05-05,255.0
2009-05-06,227.0
2009-05-07,232.0
2009-05-08,271.0
2009-05-09,175.0
2009-05-10,204.0
2009-05-11,296.0
2009-05-12,256.0
2009-05-13,240.0
2009-05-14,191.0
2009-05-15,195.0
2009-05-16,209.0
2009-05-17,182.0
2009-05-18,230.0
2009-05-19,107.0
2009-05-20,314.0
2009-05-21,221.0
2009-05-22,177.0
2009-05-23,76.0
2009-05-24,184.0
2009-05-25,189.0
2009-05-26,360.0
2009-05-27,360.0
2009-05-28,226.0
2009-05-29,243.0
2009-05-30,175.0
2009-05-31,193.0
2009-06-01,300.0
2009-06-02,228.0
2009-06-03,257.0
2009-06-04,214.0
2009-06-05,244.0
2009-06-06,249.0
2009-06-07,176.0
2009-06-08,329.0
2009-06-09,189.0
2009-06-10,221.0
2009-06-11,249.0
2009-06-12,202.0
2009-06-13,212.0
2009-06-14,150.0
2009-06-15,263.0
2009-06-16,257.0
2009-06-17,242.0
2009-06-18,175.0
2009-06-19,224.0
2009-06-20,139.0
2009-06-21,191.0
2009-06-22,316.0
2009-06-23,234.0
2009-06-24,215.0
2009-06-25,229.0
2009-06-26,196.0
2009-06-27,216.0
2009-06-28,202.0
2009-06-29,220.0
2009-06-30,227.0
2009-07-01,218.0
2009-07-02,216.0
2009-07-03,198.0
2009-07-04,180.0
2009-07-05,248.0
2009-07-06,193.0
2009-07-07,248.0
2009-07-08,249.0
2009-07-09,198.0
2009-07-10,238.0
2009-07-11,178.0
2009-07-12,185.0
2009-07-13,303.0
2009-07-14,203.0
2009-07-15,230.0
2009-07-16,175.0
2009-07-17,361.0
2009-07-18,137.0
2009-07-19,208.0
2009-07-20,254.0
2009-07-21,186.0
2009-07-22,230.0
2009-07-23,220.0
